id	cate_id	orig_id	uid	uname	key_id	title	content	intro	img	price	rates	url	type	hits	likes	comments	cmt_taobao_time	add_time	tag_cache	comments_cache	seo_title	seo_keys	seo_desc	ordid	status	lisort	album_id	rateofliwu	isselected	host
2533	354	2	0	网站管理员	NULL	极品九节紫竹洞箫		极品九节紫竹洞箫	1406/04/538ee2030084b.jpg	680.00	0.00	http://detail.tmall.com/item.htm?id=26807604735&ali_trackid=2:mm_33454142_4292838_14534273,60876654:1401872905_3k1_1786928839&clk1=03eee8aaa867049388f75b1d83bca1a0&spm=0.0.0.0.P5T1Dg#app_pvid=200_172.24.147.35_974_1401872679380	1	17	0	0	0	1401872899	a:2:{i:3962;s:6:"紫竹";i:3963;s:6:"洞箫";}					255	1	0	0	0.00	0	
2534	354	1	0	网站管理员	NULL	GsusMusic哥特金属拨片		GsusMusic哥特金属拨片	1406/04/538ee2b1849a4.jpg	38.00	0.00	http://item.taobao.com/item.htm?spm=0.0.0.0.Z3EvWq&id=12865584096&b=danpin_zhuxinxi_up2	1	17	0	0	0	1401873073	a:3:{i:347;s:6:"哥特";i:1719;s:6:"钛钢";i:402;s:6:"金属";}					255	1	0	0	0.00	0	
2535	385	1	0	网站管理员	NULL	ZHUAIMAO拽猫玩偶		ZHUAIMAO拽猫玩偶	1406/04/538ee301959bd.jpg	38.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.27.u1n5sL&id=15464176984&_u=4n7vd6v68eb&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	26	0	0	0	1401873154	a:1:{i:833;s:6:"玩偶";}					255	1	0	0	0.00	0	
2536	354	1	0	网站管理员	NULL	23寸薄荷绿乌克丽丽		23寸薄荷绿乌克丽丽	1406/04/538ee369d2a09.jpg	129.00	0.00	http://item.taobao.com/item.htm?spm=0.0.0.0.0ZHaN8&id=37448386427&b=danpin_zhuxinxi_up2	1	28	0	0	0	1401873258	a:4:{i:3964;s:6:"乌克";i:3965;s:6:"弦琴";i:1270;s:6:"薄荷";i:3958;s:6:"吉他";}					255	1	0	0	0.00	0	
2537	385	1	0	网站管理员	NULL	原创闷骚兔		原创闷骚兔	1406/04/538ee3c103d6b.jpg	60.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.155.u1n5sL&id=12451070656&_u=4n7vd6vca6e&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	28	0	0	0	1401873345	a:1:{i:833;s:6:"玩偶";}					255	1	0	0	0.00	0	
2538	367	1	0	网站管理员	NULL	云朵工厂原创软绵精装随身本		云朵工厂原创软绵精装随身本	1406/04/538ee533997c2.jpg	34.30	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.TMhdKF&id=38857709565	1	14	0	0	0	1401873716	a:1:{i:3966;s:9:"随身本";}					255	1	0	0	0.00	0	
2539	385	1	0	网站管理员	NULL	ZAKKA风日历娃娃存钱罐摆件		ZAKKA风日历娃娃存钱罐摆件	1406/04/538ee60bcbb25.jpg	39.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.614.u1n5sL&id=27302396120&_u=4n7vd6v899c&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	24	0	0	0	1401873932	a:1:{i:1900;s:9:"存钱罐";}					255	1	0	0	0.00	0	
2540	355	1	0	网站管理员	NULL	东郭先生和狼的故事 东郭狼 		东郭先生和狼的故事 东郭狼 	1406/04/538ee63189685.jpg	15.40	0.00	http://detail.tmall.com/item.htm?id=36935909031&ali_trackid=2:mm_33454142_4292838_14534273,60876654:1401873956_3k4_1173354838&clk1=a8e17bf0bf40c7ee9b80ebb262013a28&spm=0.0.0.0.p2sk8O#app_pvid=200_10.246.41.108_192_1401873947847	1	19	0	0	0	1401873969	a:3:{i:3967;s:12:"东郭先生";i:1397;s:6:"故事";i:3115;s:9:"东郭狼";}					255	1	0	0	0.00	0	
2541	363	2	0	网站管理员	NULL	创意皮质动物纸镇		创意皮质动物纸镇	1406/04/538ee7b08c036.jpg	305.00	0.00	http://detail.tmall.com/item.htm?spm=a230r.1.0.0.gmOlIe&id=19372202673	1	20	0	0	0	1401874352	a:4:{i:2575;s:6:"北欧";i:456;s:6:"创意";i:814;s:6:"皮质";i:1393;s:6:"章鱼";}					255	1	0	0	0.00	0	
2542	386	2	0	网站管理员	NULL	榭都原创设计雪纺连衣裙		榭都原创设计雪纺连衣裙	1406/04/538ee98fdd9c7.jpg	254.15	0.00	http://detail.tmall.com/item.htm?spm=a2106.m5382.1000384.6.yS70vM&id=15562246747&source=dou&_u=4n7vd6vacfc&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	12	0	0	0	1401874832	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2543	386	1	0	网站管理员	NULL	上海印象花解语纱质雕花复古裙		上海印象花解语纱质雕花复古裙	1406/04/538eea694ac9a.jpg	298.40	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.113.yS70vM&id=37756893743&_u=4n7vd6v0d46&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	17	0	0	0	1401875049	a:3:{i:1323;s:6:"裙子";i:453;s:0:"";i:28;s:6:"复古";}					255	1	0	0	0.00	0	
2544	386	1	0	网站管理员	NULL	原创白色蕾丝连衣裙		原创白色蕾丝连衣裙	1406/04/538eeaebc2612.jpg	790.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.145.yS70vM&id=38215078467&_u=4n7vd6v5ccd&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	12	0	0	0	1401875180	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2545	386	1	0	网站管理员	NULL	乔丢丢原创复古绵绸连衣裙		乔丢丢原创复古绵绸连衣裙	1406/04/538eebaa01136.jpg	89.00	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.6gpEb6&id=14743778239&scm=1007.10115.744.0&pvid=1b691dff-57f7-4abe-8a41-b897b6d38504	1	10	0	0	0	1401875370	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2546	386	1	0	网站管理员	NULL	原创莫代尔碎花上衣大摆裙套装		原创莫代尔碎花上衣大摆裙套装	1406/04/538eec272c130.jpg	98.00	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.u7BmJr&id=20267623845&scm=1007.10115.744.0&pvid=b37b1bb0-3caa-4d26-b057-5b2a99d8cc38	1	16	0	0	0	1401875495	a:1:{i:2019;s:6:"服装";}					255	1	0	0	0.00	0	
2547	386	2	0	网站管理员	NULL	MATCHE曼玘2014夏款雪纺裙 		MATCHE曼玘2014夏款雪纺裙 	1406/04/538eed535d9d1.jpg	299.00	0.00	http://detail.tmall.com/item.htm?spm=a2106.m5382.1000384.792.yS70vM&id=38975382606&_u=4n7vd6vaa0d&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	16	0	0	0	1401875795	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2548	386	1	0	网站管理员	NULL	欧洲站2014新款雪纺连衣裙		欧洲站2014新款雪纺连衣裙	1406/04/538eedd0a355e.jpg	228.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.948.yS70vM&id=38060000343&_u=4n7vd6va45b&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	15	0	0	0	1401875921	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2549	386	1	0	网站管理员	NULL	2014新款波点透视连衣裙		2014新款波点透视连衣裙	1406/04/538eee39e1307.jpg	309.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m5382.1000384.1140.yS70vM&id=38692252568&_u=4n7vd6vf351&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	13	0	0	0	1401876026	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2550	386	1	0	网站管理员	NULL	2014夏款深V高腰长裙 		2014夏款深V高腰长裙 	1406/04/538eefe5c1c8b.jpg	306.80	0.00	http://detail.tmall.com/item.htm?spm=a2106.m5382.1000384.1737.yS70vM&id=38241842404&_u=4n7vd6v4adc&scm=1029.newlist-0.bts4.0&ppath=&sku=&ug=#detail	1	18	0	0	0	1401876454	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2551	386	2	0	网站管理员	NULL	艺元素2014夏款拼接连衣裙		艺元素2014夏款拼接连衣裙	1406/04/538ef3d761e23.jpg	266.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.4.w5003-7396928614.75.2vKVt2&id=37888722919&scene=taobao_shop	1	20	0	0	0	1401877463	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2552	385	1	0	网站管理员	NULL	创意小趴狐狸布偶		创意小趴狐狸布偶	1406/04/538f12e27eecf.jpg	58.00	0.00	http://item.taobao.com/item.htm?spm=a1z0k.6846101.1130973605.d4915205.IzSW76&id=35277345283&_u=4n7vd6v0e35	1	27	0	0	0	1401885411	a:1:{i:833;s:6:"玩偶";}					255	1	0	0	0.00	0	
2553	385	1	0	网站管理员	NULL	白色俏皮吐舌抱枕		白色俏皮吐舌抱枕	1406/04/538f136660d8c.jpg	44.00	0.00	http://item.taobao.com/item.htm?spm=a1z0k.6846101.1130973605.d4915205.IzSW76&id=15971861195&_u=4n7vd6v7d8f	1	27	0	0	0	1401885542	a:1:{i:1764;s:6:"抱枕";}					255	1	0	0	0.00	0	
2554	385	1	0	网站管理员	NULL	中国红元素小兔子布偶		中国红元素小兔子布偶	1406/04/538f13f076076.jpg	45.00	0.00	http://detail.tmall.com/item.htm?id=8754404213&spm=a1z0k.6846101.1130973605.d4915205.IzSW76&_u=4n7vd6va8a8#	1	23	0	0	0	1401885681	a:1:{i:3968;s:6:"布偶";}					255	1	0	0	0.00	0	
2555	390	1	0	网站管理员	NULL	韩版复古PU包包		韩版复古PU包包	1406/04/538f14628b5f3.jpg	75.00	0.00	http://item.taobao.com/item.htm?spm=a1z0k.6846101.1130973605.d4915205.IzSW76&id=38876987749&_u=4n7vd6v98f7	1	15	0	0	0	1401885794	a:2:{i:219;s:6:"女包";i:28;s:6:"复古";}					255	1	0	0	0.00	0	
2556	390	1	0	网站管理员	NULL	手工复古简约牛皮手拿包		手工复古简约牛皮手拿包	1406/04/538f1525c619d.jpg	98.00	0.00	http://item.taobao.com/item.htm?spm=a1z0k.6846101.1130973605.d4915205.IzSW76&id=35857329656&_u=4n7vd6v065c	1	17	0	0	0	1401885990	a:2:{i:257;s:6:"手包";i:220;s:6:"真皮";}					255	1	0	0	0.00	0	
2557	390	1	0	网站管理员	NULL	手工粉色真皮手拿女包		手工粉色真皮手拿女包	1406/04/538f159e88b05.jpg	138.00	0.00	http://item.taobao.com/item.htm?spm=a1z0k.6846101.1130973605.d4915205.IzSW76&id=16380667239&_u=4n7vd6va562	1	13	0	0	0	1401886111	a:2:{i:395;s:9:"手拿包";i:223;s:6:"牛皮";}					255	1	0	0	0.00	0	
2558	388	2	0	网站管理员	NULL	创意腕带式32G优盘		创意腕带式32G优盘	1406/04/538f16278a9d7.jpg	84.38	0.00	http://detail.tmall.com/item.htm?id=19330372574&spm=a1z0k.6846101.1130973605.d4915205.IzSW76&_u=4n7vd6vd0f6#	1	20	0	0	0	1401886247	a:1:{i:987;s:6:"优盘";}					255	1	0	0	0.00	0	
2559	386	2	0	网站管理员	NULL	seeci 2014夏款欧美拼接雪纺连衣裙		seeci 2014夏款欧美拼接雪纺连衣裙	1406/04/538f16a76df92.jpg	274.00	0.00	http://detail.tmall.com/item.htm?id=38087412168&spm=a1z0k.6846101.1130973605.d4915205.IzSW76&_u=4n7vd6v8a46	1	15	0	0	0	1401886375	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2560	386	2	0	网站管理员	NULL	AMY.W.H原创圆宽松女T恤		AMY.W.H原创圆宽松女T恤	1406/04/538f17d3beeaf.jpg	69.00	0.00	http://detail.tmall.com/item.htm?id=38487246286&spm=a1z0k.6846101.1130973605.d4915205.VyhlaK&_u=4n7vd6vdc07	1	16	0	0	0	1401886676	a:1:{i:3;s:4:"T恤";}					255	1	0	0	0.00	0	
2561	382	2	0	网站管理员	NULL	冰希黎浪漫天使少女香水  50ML		冰希黎浪漫天使少女香水  50ML	1406/04/538f186c8d5d1.jpg	89.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.151.MUmQSy&id=9311658644&_u=4n7vd6v2b59&areaId=330700&cat_id=50026393&rn=feceb216d75910678e008128fa561b2d&user_id=671237914&is_b=1	1	28	0	0	0	1401886829	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2562	382	2	0	网站管理员	NULL	冰希黎真爱50ML持久淡香香水		冰希黎真爱50ML持久淡香香水	1406/04/538f18f920a70.jpg	108.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.0.0.7WoIPQ&id=13704838198&rn=feceb216d75910678e008128fa561b2d&acm=03054.1003.1.54951&uuid=YQi7OvMb&abtest=_AB-LR32-PV32_530&scm=1003.1.03054.ITEM_13704838198_54951&pos=2	1	25	0	0	0	1401886969	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2563	382	2	0	网站管理员	NULL	韩国tonymoly你好兔子绿茶香香膏		韩国tonymoly你好兔子绿茶香香膏	1406/04/538f19af8fc3e.jpg	88.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.32.vyURXo&id=20185322755&_u=4n7vd6vf15b&areaId=330700&cat_id=50026393&rn=4ac576c1d4deb8c024b3325f5bd75359&user_id=1774511286&is_b=1	1	35	0	0	0	1401887152	a:1:{i:959;s:6:"香膏";}					255	1	0	0	0.00	0	
2564	382	2	0	网站管理员	NULL	Green Tea伊丽莎白雅顿绿茶女士淡香水100ml		Green Tea伊丽莎白雅顿绿茶女士淡香水100ml	1406/04/538f1a291bb85.jpg	139.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.134.vyURXo&id=20223190483&_u=4n7vd6v9bff&areaId=330700&cat_id=50026393&rn=4ac576c1d4deb8c024b3325f5bd75359&user_id=746169379&is_b=1	1	30	0	0	0	1401887273	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2565	382	2	0	网站管理员	NULL	范思哲蓝牛仔男士持久香淡香水		范思哲蓝牛仔男士持久香淡香水	1406/04/538f1af261421.jpg	138.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.166.3FGQ71&id=19842589988&_u=4n7vd6vb8f5&areaId=330700&cat_id=50026393&rn=2289b23ba32cff7bde41eeb685eb8738&user_id=1773231023&is_b=1	1	29	0	0	0	1401887474	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2566	382	2	0	网站管理员	NULL	Crystal Goddess小黑裙淡香甜美香水		Crystal Goddess小黑裙淡香甜美香水	1406/05/538fc411489c5.jpg	108.00	0.00	http://detail.tmall.com/item.htm?id=21684095672&spm=a1z0k.6846101.1130973605.d4915205.FAv9EL&_u=5n7vd6v32b6	1	33	0	0	0	1401930769	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2567	382	2	0	网站管理员	NULL	范思哲VERSACE黑水晶之魅女士香水		范思哲VERSACE黑水晶之魅女士香水	1406/05/538fc4b0075dd.jpg	198.00	0.00	http://detail.tmall.com/item.htm?id=14197454634&spm=a1z0k.6846101.1130973605.d4915205.FAv9EL&_u=5n7vd6v2419	1	31	0	0	0	1401930928	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2568	382	2	0	网站管理员	NULL	Davidoff大卫杜夫冷水女士淡香水		Davidoff大卫杜夫冷水女士淡香水	1406/05/538fc65a9818d.jpg	118.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.230.iZwLNR&id=7871307249&_u=5n7vd6v0a1e&areaId=330700&cat_id=50026393&rn=eb9d5034b1118ff47b086b7ac5a7e8a0&user_id=394210651&is_b=1	1	31	0	0	0	1401931354	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2569	382	1	0	网站管理员	NULL	Lanvin 光韵清新花果香女士香水   凸显女性特质		Lanvin 光韵清新花果香女士香水   凸显女性特质	1406/05/538fc70d05b9c.jpg	188.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.245.iZwLNR&id=21607879615&_u=5n7vd6v477b&areaId=330700&cat_id=50026393&rn=eb9d5034b1118ff47b086b7ac5a7e8a0&user_id=746169379&is_b=1	1	36	0	0	0	1401931533	a:1:{i:129;s:6:"香水";}					255	1	0	0	0.00	0	
2570	389	2	0	网站管理员	NULL	guerlain/娇兰幻彩流星粉球		guerlain/娇兰幻彩流星粉球	1406/05/538fcafb6aafa.jpg	358.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.1.w5003-6876961628.7.EsHEGL&id=18377922520&rn=94895c8b0e878f1f9f0cf47e2f4457f4&scene=taobao_shop	1	16	0	0	0	1401932539	a:1:{i:124;s:6:"蜜粉";}					255	1	0	0	0.00	0	
2571	389	2	0	网站管理员	NULL	卡姿兰金致胶原美芯保湿唇膏 		卡姿兰金致胶原美芯保湿唇膏 	1406/05/538fcd5b0f55a.jpg	82.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.11.vnRmQl&id=27595384136&_u=31rcsevbd617&areaId=330400&cat_id=2&rn=3cade5145bc5f8d472655584b8f57624&user_id=1749741189&is_b=1	1	37	0	0	0	1401933147	a:1:{i:1344;s:6:"唇膏";}					255	1	0	0	0.00	0	
2572	389	2	0	网站管理员	NULL	韩国MCC摩肯流光绘色唇膏   全智贤同款		韩国MCC摩肯流光绘色唇膏   全智贤同款	1406/05/538fce6769726.jpg	169.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.196.93ftlu&id=37226458242&_u=5n7vd6v0429&areaId=330700&cat_id=50031571&rn=fe1ff03e79b9a9ae11b612c1f9bcac0f&user_id=1783882928&is_b=1	1	19	0	0	0	1401933415	a:1:{i:1344;s:6:"唇膏";}					255	1	0	0	0.00	0	
2573	389	2	0	网站管理员	NULL	火烈鸟特黑防水眼线液		火烈鸟特黑防水眼线液	1406/05/538fcf1cb593c.jpg	43.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.w4004-3185003085.4.S9jGjF&id=18792363176	1	10	0	0	0	1401933597	a:1:{i:3969;s:9:"眼线液";}					255	1	0	0	0.00	0	
2574	389	2	0	网站管理员	NULL	蓝秀流光极致唇膏 		蓝秀流光极致唇膏 	1406/05/538fd05072694.jpg	75.60	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.11.CcNFs6&id=26123240520&_u=5n7vd6v55db&areaId=330700&cat_id=50031571&rn=ed5e41bb492b7aabb5edafdad97b0461&standard=1&user_id=812315536&is_b=1	1	15	0	0	0	1401933904	a:1:{i:1344;s:6:"唇膏";}					255	1	0	0	0.00	0	
2575	389	2	0	网站管理员	NULL	CD迪奥全新魅惑唇膏		CD迪奥全新魅惑唇膏	1406/05/538fd11f31f0e.jpg	255.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.0.0.UFnyYM&id=36369090953&rn=6c7ef9abd24803bec2964a2538722b4e&acm=03054.1003.1.54951&uuid=U614LLMk&abtest=_AB-LR32-PV32_530&scm=1003.1.03054.ITEM_36369090953_54951&pos=2	1	11	0	0	0	1401934111	a:1:{i:1344;s:6:"唇膏";}					255	1	0	0	0.00	0	
2576	389	2	0	网站管理员	NULL	法国兰蔻升级版完美唇膏		法国兰蔻升级版完美唇膏	1406/05/538fd278e96bf.jpg	188.00	0.00	http://detail.tmall.hk/hk/item.htm?spm=a220m.1000858.1000725.11.KiOlJj&id=36191813020&_u=5n7vd6v53ef&areaId=330700&cat_id=2&rn=c4693a2a00f7b37e727d8e5cdd6e6d9f&user_id=1850101531&is_b=1	1	13	0	0	0	1401934457	a:1:{i:1344;s:6:"唇膏";}					255	1	0	0	0.00	0	
2577	389	2	0	网站管理员	NULL	优资莱雪域绿茶保湿亮肤妆前乳		优资莱雪域绿茶保湿亮肤妆前乳	1406/05/538fd968bf6cb.jpg	39.90	0.00	http://detail.tmall.com/item.htm?spm=a1z10.1.w5003-6888956541.1.nKctX2&id=25683096567&rn=5212f6764d554087bb4054b97b4ee90a&scene=taobao_shop	1	15	0	0	0	1401934901	a:1:{i:3970;s:9:"妆前乳";}					255	1	0	0	0.00	0	
2578	389	2	0	网站管理员	NULL	法国Bourjois妙巴黎腮红    首款烘焙胭脂 		法国Bourjois妙巴黎腮红    首款烘焙胭脂 	1406/05/538fd6ef5e088.jpg	78.54	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.1000800.d1.Y9z9V5&id=17069457927&bi_from=tm_comb&rn=8b456d2f5980092655d5c1e5550110f7	1	12	0	0	0	1401935528	a:1:{i:122;s:6:"腮红";}					255	1	0	0	0.00	0	
2579	389	2	0	网站管理员	NULL	琪肌精纯矿物无妆感石头粉		琪肌精纯矿物无妆感石头粉	1406/05/538fd7f80e30e.jpg	128.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.183.Sv75LO&id=19181538089&_u=5n7vd6v85d0&areaId=330700&cat_id=50031565&rn=d564b29f3c01599ef1108513b868431a&user_id=759072216&is_b=1	1	12	0	0	0	1401935864	a:1:{i:3971;s:9:"石头粉";}					255	1	0	0	0.00	0	
2580	389	2	0	网站管理员	NULL	ILISYA伊丽丝雅魅彩眼线膏		ILISYA伊丽丝雅魅彩眼线膏	1406/05/538fdb708d59d.jpg	49.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.41.P6ZwiY&id=26238536825&_u=5n7vd6vb7ca&areaId=330700&cat_id=2&rn=866f8677877e3de36a64da6a7e7aca93&user_id=1689965776&is_b=1	1	11	0	0	0	1401936752	a:1:{i:118;s:9:"眼线膏";}					255	1	0	0	0.00	0	
2581	389	2	0	网站管理员	NULL	Cosmay变色水性指甲油		Cosmay变色水性指甲油	1406/05/538fde2e72ec6.jpg	59.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.0.0.1f2A90&id=17840274388&rn=0dc34505519b72e365e2049920196bed&acm=03054.1003.1.54951&uuid=PpYZdPGj&abtest=_AB-LR32-PV32_530&scm=1003.1.03054.ITEM_17840274388_54951&pos=1	1	20	0	0	0	1401937454	a:1:{i:128;s:9:"指甲油";}					255	1	0	0	0.00	0	
2582	389	2	0	网站管理员	NULL	歌诗美温变水性指甲油  海市蜃楼款		歌诗美温变水性指甲油  海市蜃楼款	1406/05/538fde919e917.jpg	59.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.190.t0WX9K&id=19736963274&_u=5n7vd6v7f0c&areaId=330700&cat_id=50026427&rn=0dc34505519b72e365e2049920196bed&user_id=191561982&is_b=1	1	16	0	0	0	1401937553	a:1:{i:128;s:9:"指甲油";}					255	1	0	0	0.00	0	
2586	386	2	0	网站管理员	NULL	2014夏季新款雪纺连衣裙		2014夏季新款雪纺连衣裙	1406/05/538ffde07e709.jpg	179.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.4.w4004-7313579954.7.hcVnp7&id=38841657233&acm=03131.1003.1.6590&uuid=ZSdk7PmS&abtest=_AB-LR130-PV130_513&scm=1003.1.03131.ITEM_38841657233_6590&pos=4	1	16	0	0	0	1401945568	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2587	386	2	0	网站管理员	NULL	 2014夏款小马印花拼接t恤		 2014夏款小马印花拼接t恤	1406/05/53900210d0690.jpg	119.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.1.w5003-6752343532.4.juHXHC&id=38650780431&mt=&scene=taobao_shop	1	13	0	0	0	1401946641	a:1:{i:3;s:4:"T恤";}					255	1	0	0	0.00	0	
2588	386	2	0	网站管理员	NULL	AMII极简纯棉纯色连衣裙		AMII极简纯棉纯色连衣裙	1406/05/539007306beb2.jpg	199.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.5.w4011-2873845871.299.hKm0Ow&id=38925578207&rn=4d0851bf6b52088aa20a07ffe285a91d	1	17	0	0	0	1401947952	a:1:{i:1250;s:9:"连衣裙";}					255	1	0	0	0.00	0	
2589	386	2	0	网站管理员	NULL	AMII极简2014夏款棉布高腰裙裤		AMII极简2014夏款棉布高腰裙裤	1406/05/539007c9170c0.jpg	159.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.w5003-5188849727.20.6bIlre&id=38229253413&rn=177bc20bb31eed89c08a9d2c700e466e&scene=taobao_shop	1	18	0	0	0	1401948105	a:1:{i:2940;s:6:"裙裤";}					255	1	0	0	0.00	0	
2590	389	1	0	网站管理员	NULL	 搪瓷丝润隔离霜  		 搪瓷丝润隔离霜  	1406/05/539008bad2a44.jpg	228.00	0.00	http://item.taobao.com/item.htm?id=18459079461&ali_refid=a3_420434_1006:1105288298:6:%CC%C2%B4%C9%CB%BF%C8%F3%B8%F4%C0%EB%CB%AA:27f56f26c5f6ae8161188a5d261d0c41&ali_trackid=1_27f56f26c5f6ae8161188a5d261d0c41&spm=a230r.1.17.2.lH7TiE	1	15	0	0	0	1401948347	a:1:{i:132;s:9:"隔离霜";}					255	1	0	0	0.00	0	
2591	389	1	0	网站管理员	NULL	GUERLAIN/娇兰幻彩流星粉刷 		GUERLAIN/娇兰幻彩流星粉刷 	1406/05/53900eb078646.jpg	180.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.31.cmBkx5&id=37022721053&ns=1&_u=5n7vd6v22f0#detail	1	18	0	0	0	1401949872	a:1:{i:3972;s:6:"粉刷";}					255	1	0	0	0.00	0	
2592	389	1	0	网站管理员	NULL	MAKE-UP FOR YOU花瓣型万能刷 		MAKE-UP FOR YOU花瓣型万能刷 	1406/05/53900f680fcd1.jpg	39.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.0.0.q2arOO&id=36819120734	1	13	0	0	0	1401950056	a:1:{i:3973;s:9:"化妆刷";}					255	1	0	0	0.00	0	
2593	389	1	0	网站管理员	NULL	Etude house爱丽小屋娇颜刷具组		Etude house爱丽小屋娇颜刷具组	1406/05/539010077bbb3.jpg	163.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.UbhdzN&id=18685743744&ns=1&_u=5n7vd6vd31c#detail	1	18	0	0	0	1401950215	a:1:{i:3974;s:12:"化妆工具";}					255	1	0	0	0.00	0	
2594	360	1	0	网站管理员	NULL	手动绞肉机		手动绞肉机	1406/05/539010dce0038.jpg	79.00	0.00	http://detail.tmall.com/item.htm?id=37929100877&ali_trackid=2:mm_45444335_4204159_21348715,0:1405671943_3k6_963543698&clk1=00d1fe99f7c356195129637f96562dc6&spm=a3300.2167489.5634677.7.CEQuM1	1	23	0	0	0	1401950429	a:1:{i:3081;s:9:"绞肉机";}					255	1	0	0	0.00	0	
4069	390	1	0	网站管理员	NULL	阿呆木独家糖果色双肩包		阿呆木独家糖果色双肩包	1407/19/53c9c8b154902.jpg	128.00	0.00	http://item.taobao.com/item.htm?id=38086807854&ali_refid=a3_420434_1006:1105288916:6:%CC%C7%B9%FB%C9%AB%CB%AB%BC%E7%B0%FC:95d4d6f88428e6e8fce163ded613e2a3&ali_trackid=1_95d4d6f88428e6e8fce163ded613e2a3&spm=a230r.1.17.14.SDNe3J	1	20	0	0	0	1405733041	a:2:{i:397;s:9:"双肩包";i:1313;s:9:"糖果色";}					255	1	0	0	0.00	0	
